Model,Dropout,Hidden Layers,Neurons per Layer,Activation,Learning Rate,Batch Size,Regularizer,Optimizer,Loss Function,R2,RMSE,Train Loss,Val Loss,RMSE Step 1,RMSE Step 2,RMSE Step 3,RMSE Step 4,RMSE Step 5,RMSE Step 6
111,0.0,4,64,tanh,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.23578430712223053,0.8816054202357967,0.18136151134967804,2.29154372215271,0.8963599994977327,0.8871509442221225,0.8740654198144183,0.8691095931624665,0.8769102372218712,0.8857695538874819
112,0.0,4,64,tanh,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.6717646718025208,0.5777752565849553,1.1224820613861084,2.8890914916992188,0.5864052448972669,0.5729033353337887,0.571265399655779,0.5789176793123699,0.5804005979062393,0.5766542780347741
113,0.0,4,64,elu,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.9579538702964783,0.2067898836816737,0.037109389901161194,0.093244269490242,0.1618136623269366,0.15214270411647182,0.1914249962082232,0.2298905797617224,0.2334481939814363,0.2515030132889693
114,0.0,4,64,elu,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9684441089630127,0.17914542032470662,0.0320424810051918,0.04375799745321274,0.09252220151093292,0.1322602005264764,0.15994501909797465,0.1905163967582613,0.21593439361599,0.24084776731803226
115,0.0,4,64,elu,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.9617192149162292,0.19731323687379862,0.05885196849703789,0.06751669943332672,0.10633090557864906,0.1407893873542835,0.18051021603235823,0.20908775146571695,0.24118596929883174,0.2607703983272049
116,0.0,4,64,elu,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.9628117680549622,0.19447713543533168,0.047599583864212036,0.09502927213907242,0.11134787995489596,0.14320650649082262,0.17486935020137392,0.20637432459478097,0.233486269446203,0.25756723471422466
117,0.0,4,64,elu,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.7552946209907532,0.49887069185958854,0.1021784245967865,0.8183605074882507,0.5867774437875937,0.4664410575613044,0.39191417537105366,0.43449888415116145,0.3838184243498499,0.6645822357940169
118,0.0,4,64,elu,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9641067981719971,0.19106085423180946,0.035356126725673676,0.04933324083685875,0.12959062783075523,0.14268455590050258,0.16775157102764007,0.19790895729248073,0.22544089741772624,0.25247971587030615
119,0.0,4,64,elu,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.6639351844787598,0.5846256830188219,0.15712152421474457,1.1010321378707886,0.5114398824670291,0.7675279568701705,0.5377246218956963,0.6042625225395367,0.5290766555364406,0.51562693318917
120,0.0,4,64,elu,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.5496336817741394,0.6767825828081506,0.3781766891479492,271.0063781738281,0.62985059461168,0.674937121882042,0.7029814535551303,0.7149332559948701,0.6705740169838503,0.6640737467565652
121,0.0,4,128,relu,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.9398393630981445,0.24735588035551057,0.04001690819859505,0.08623549342155457,0.19377748843565681,0.18267035297572923,0.2809322457634643,0.22637741464578362,0.2490191450581501,0.3225168979098188
122,0.0,4,128,relu,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9664888978004456,0.18461217859555196,0.0319359190762043,0.047451239079236984,0.10983839366505598,0.13997249429927944,0.16408462595293877,0.19194858382308058,0.22036367857334627,0.2459896207371581
123,0.0,4,128,relu,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.9634969234466553,0.19267708400434774,0.10453356057405472,0.11730629950761795,0.10459450515960857,0.13821225738643247,0.1733174503094073,0.20416338129141187,0.23264499857695334,0.2585833920365671
124,0.0,4,128,relu,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.9604846835136414,0.20046968034690424,0.05529944598674774,0.06625867635011673,0.11534673475459371,0.1460676704181095,0.1821155404484698,0.2124923027978183,0.24202400788973247,0.2638252076669693
125,0.0,4,128,relu,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.909649133682251,0.30313233091397174,0.055275000631809235,0.34534600377082825,0.29285517548330114,0.2814130688416593,0.32179650474314625,0.2794724976374232,0.2915471222821718,0.346012663614104
126,0.0,4,128,relu,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9642693996429443,0.19062772381509357,0.03606924042105675,0.048377953469753265,0.1229785404515373,0.13911074419402747,0.168792152460155,0.19795506198033902,0.22723921595399826,0.2534753612549672
127,0.0,4,128,relu,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.9488891959190369,0.22799349090420068,0.5988276600837708,0.8806544542312622,0.13978621276160785,0.23461813665560077,0.18667240949917538,0.2260851586261516,0.25075984492880093,0.2974337730622063
128,0.0,4,128,relu,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.7063421607017517,0.5464960420138868,4.653267860412598,4.759566307067871,0.5392018678490538,0.5250901194591429,0.5454315653395861,0.5547929626577578,0.5614523570776497,0.5522557146876635
129,0.0,4,128,tanh,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.9592873454093933,0.2034841260494762,0.06423058360815048,0.26921015977859497,0.13767296970042256,0.1614718007675259,0.18378547082159233,0.21637566358979962,0.23620797853032602,0.2588829304349795
130,0.0,4,128,tanh,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9599037766456604,0.2019377269076528,0.05924975126981735,0.07927149534225464,0.1423228328407107,0.15792321799702932,0.18354473505660948,0.2114227642255199,0.2349340507419854,0.2567090394092311
131,0.0,4,128,tanh,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.4313912093639374,0.760454155158969,0.7836380004882812,1.4138239622116089,0.7473019864924099,0.7486738737951302,0.7633916881337175,0.7731715555407459,0.7703561556857116,0.7594602552555333
132,0.0,4,128,tanh,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.5949838757514954,0.6418039824172914,4.570330619812012,4.876564979553223,0.6302702218441547,0.6081013857872091,0.7333967650023842,0.5958702492201766,0.6454952176638905,0.6283864617198325
133,0.0,4,128,tanh,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.7953625321388245,0.45620360791791964,0.06508517265319824,11.478236198425293,0.4146811000594354,0.4431994722918961,0.45231188437070924,0.43663561308034676,0.4681730352236288,0.5156920410911512
134,0.0,4,128,tanh,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.8923338055610657,0.3309067927478659,0.3025297522544861,0.3879302740097046,0.2533515498047111,0.28162402006047654,0.359342322098553,0.3961400915710367,0.32222686420646074,0.35158995392818115
135,0.0,4,128,tanh,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.8502872586250305,0.3902073916708845,0.555844783782959,1.1778539419174194,0.32636340409784054,0.39793725200071206,0.3783788539779931,0.4128280856395515,0.38857344623536033,0.4291000388135498
136,0.0,4,128,tanh,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.032195061445236206,0.9921107525316157,3.7925403118133545,3.197192668914795,1.0135718015229458,0.9608879450976363,0.9747941610293331,1.0188230150640727,0.9867835861659228,0.9965682920161612
137,0.0,4,128,elu,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.9602110981941223,0.20116211580474352,0.042354702949523926,0.16064463555812836,0.1221446288677391,0.1562010200774526,0.18692611046757024,0.20193013190452158,0.22985655968828692,0.2737381499849334
138,0.0,4,128,elu,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9682545065879822,0.17968319804805383,0.03005417250096798,0.04739252105355263,0.09020062932567785,0.12997665988119075,0.16079165729664385,0.19066827957531673,0.2182058191653791,0.2426310074790694
139,0.0,4,128,elu,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.9623262286186218,0.19574246762997313,0.07543282955884933,0.11757639050483704,0.11197017251921189,0.14507046596466963,0.17817079915815773,0.20656684403989928,0.2333992562609869,0.2596595731699346
140,0.0,4,128,elu,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.963394820690155,0.19294647482056101,0.05768023058772087,0.07528405636548996,0.09954015686550778,0.1390623517655477,0.1740467889318904,0.20527206905734907,0.2345515361572047,0.2582404333657148
141,0.0,4,128,elu,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.9248141646385193,0.2765247852666035,0.04334540292620659,0.28915348649024963,0.2443386981550102,0.2220332999113447,0.24861408144953878,0.2782603217521437,0.3306314370226542,0.3181877738743937
142,0.0,4,128,elu,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9658492207527161,0.18636556005396976,0.034531209617853165,0.05303508788347244,0.09984210814588455,0.1344485013947557,0.1656519391829974,0.1952210430420193,0.2298390707382592,0.24894723028647792
143,0.0,4,128,elu,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.6275668740272522,0.6154465324689702,0.8716312646865845,1.4417662620544434,0.5907864452087733,0.6242022086757745,0.5957410695969992,0.5989676948625606,0.6067302200135759,0.6724748480607563
144,0.0,4,128,elu,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.08835049718618393,0.9628978055798437,0.8440181612968445,1.4126664400100708,0.9617657046734103,0.9585280175712821,0.9738302825070453,0.972364038561541,0.9382704327084642,0.9721719591839675
145,0.1,2,64,relu,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.9633023738861084,0.1931900188259625,0.04656118527054787,0.04763009026646614,0.10717710337743247,0.1408315916210563,0.17562961481641692,0.20475015084025613,0.23230603936499628,0.25668274611168523
146,0.1,2,64,relu,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9675604701042175,0.18163651287387386,0.04075917601585388,0.0406220369040966,0.09037324613243503,0.12912900191498544,0.1628119334418859,0.19328791531118555,0.220851878245214,0.24591398023668518
147,0.1,2,64,relu,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.9578561782836914,0.20702973851066026,0.08037862926721573,0.07708534598350525,0.1327256521556215,0.15632796521810885,0.18254061087734172,0.2149504253911566,0.24663863312731213,0.2734283999550598
148,0.1,2,64,relu,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.9620795249938965,0.1963824624046589,0.0811534896492958,0.07859285920858383,0.10941244262861799,0.14284065401476892,0.17681877094966983,0.20818128714971298,0.2357851357095604,0.2623578658927392
149,0.1,2,64,relu,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.9514484405517578,0.2222120974803849,0.06945624202489853,0.1494733989238739,0.15507640312875867,0.17606380028200533,0.20260443479226134,0.23822531230477345,0.25742746253477156,0.2777723329415822
150,0.1,2,64,relu,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9649677276611328,0.18875558982239293,0.04572971910238266,0.03973481431603432,0.0984249663141305,0.13572914135989983,0.16940376995065706,0.20081794514591544,0.22841797287629975,0.2539031507936093
151,0.1,2,64,relu,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.9302402138710022,0.2663596176770241,0.21945631504058838,0.34391552209854126,0.20896802003210316,0.23177686929183233,0.2535136719111898,0.27503296709934383,0.29657264685740803,0.31691864551806154
152,0.1,2,64,relu,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.9382769465446472,0.25054736119203225,0.11896354705095291,0.15884888172149658,0.20790672745294728,0.21113858649939166,0.23371291752767887,0.25568909576652576,0.27478253825055043,0.3055269185804534
153,0.1,2,64,tanh,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.9551851749420166,0.21348963467989066,0.08307904750108719,0.08359987288713455,0.15428170303916247,0.1822597567898758,0.1987520356215054,0.2195354285380634,0.24259458177828794,0.26439150415703283
154,0.1,2,64,tanh,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9530903697013855,0.2184224827424563,0.11116483807563782,0.06711265444755554,0.16656354239773427,0.1839501268906455,0.20526746733320844,0.22502181628982085,0.2467221549151732,0.2665284310395107
155,0.1,2,64,tanh,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.9516463279724121,0.22175872334865562,0.14701902866363525,0.26238009333610535,0.17227599877068392,0.1826190065364472,0.2066442612911078,0.22718193399496345,0.24865579737606644,0.27549084100312826
156,0.1,2,64,tanh,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.8894543647766113,0.3353026068295422,0.23673121631145477,0.2423265278339386,0.3169857755202338,0.31436152319759525,0.3219003646884983,0.34111721586923505,0.3550634526907174,0.3594913757547086
157,0.1,2,64,tanh,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.947282075881958,0.2315501687785872,0.06948027014732361,0.07359614968299866,0.16122141073405757,0.18676132962460495,0.21758667795448697,0.24332083245090358,0.2683307880971841,0.28683137735924796
158,0.1,2,64,tanh,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9488182067871094,0.22815186329318377,0.11351381242275238,0.07686948776245117,0.1761000164301972,0.19357397674331875,0.21430818863121706,0.23582651833062948,0.25669093317326414,0.2764286940717326
159,0.1,2,64,tanh,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.9463569521903992,0.23357316982232487,0.24895276129245758,0.30032971501350403,0.18242780790208898,0.19774241114683014,0.21938485588253598,0.24183773712586548,0.2625927773471253,0.2817673910766884
160,0.1,2,64,tanh,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.8910464644432068,0.332879307359108,0.2207774817943573,3.6638224124908447,0.2991590357175435,0.3124011743107499,0.3249912544495937,0.3397525429426585,0.35191974715402247,0.3645339268988527
161,0.1,2,64,elu,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.9625115394592285,0.1952606799999899,0.04344908148050308,0.07201851904392242,0.12385521513642779,0.14109848948438483,0.1774862435735004,0.20766408509141615,0.23278221308800875,0.25437032341203814
162,0.1,2,64,elu,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9672760367393494,0.18243116195858505,0.03906187042593956,0.04041510447859764,0.09313899908701755,0.13102028663360735,0.16391287295779228,0.19406822093973475,0.22121413923272484,0.24573956736593489
163,0.1,2,64,elu,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.9627586007118225,0.19461590522030373,0.07453011721372604,0.06602159887552261,0.10644782211158507,0.14468907806534656,0.1766065976589037,0.20499621075702507,0.23521670511406864,0.2577834776442776
164,0.1,2,64,elu,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.9609270691871643,0.19934426822705625,0.07273168861865997,0.37426573038101196,0.12601096018855698,0.15184268610653365,0.17934224638507473,0.20936016240902505,0.23576690507619422,0.2606116991347195
165,0.1,2,64,elu,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.9509745240211487,0.2232937553833282,0.06476989388465881,0.07905978709459305,0.1800003170961116,0.1928818159787648,0.19930397386271334,0.2291318235495044,0.24834100453183255,0.27507069316440236
166,0.1,2,64,elu,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9648203253746033,0.1891524987352182,0.04212820529937744,0.041487932205200195,0.10494391462358564,0.1383605839723421,0.17162337306639833,0.20037564836976887,0.22748137376536526,0.2513335725090623
167,0.1,2,64,elu,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.9432892203330994,0.24015891432912978,0.19311900436878204,0.4379172623157501,0.17962178328313635,0.20589297969898318,0.22787244589714514,0.24734483939549956,0.27163088808976527,0.29072153799931855
168,0.1,2,64,elu,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.9381966590881348,0.2507100452812452,0.13906274735927582,0.3366880416870117,0.18776664264958595,0.2216271372970522,0.24301855752376686,0.2618412223809425,0.27525371759517264,0.29896676919340426
169,0.1,2,128,relu,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.9623041749000549,0.19579991556865695,0.04679460823535919,0.06561156362295151,0.12230441166356121,0.14630737061920318,0.17871717614329438,0.2039630355230744,0.23303835503789927,0.25655372134775
170,0.1,2,128,relu,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9679219722747803,0.1806214462742461,0.03624964877963066,0.03555286303162575,0.0898370707669418,0.12725137593386435,0.16141331081413332,0.19286720803674695,0.21978898679261136,0.24480040579632653
171,0.1,2,128,relu,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.9606835246086121,0.19996450191122145,0.09645691514015198,0.09128125756978989,0.10758115358663829,0.14718322253793006,0.18096699413997286,0.21245195006567977,0.23898768093471687,0.2677429995464532
172,0.1,2,128,relu,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.9614844918251038,0.19791728676314002,0.08095565438270569,0.0689963698387146,0.11691748084386826,0.1491357414274518,0.17774335436862626,0.20835826051623052,0.23654542326480632,0.26108461093703544
173,0.1,2,128,relu,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.9142029881477356,0.295394266505119,0.07184052467346191,0.17143851518630981,0.19096182823234703,0.3237819885201393,0.3142778658882504,0.27616220728142266,0.28983305530983255,0.3510148413570259
174,0.1,2,128,relu,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9652202129364014,0.18807414682416126,0.0414239875972271,0.04774393513798714,0.10083739493902803,0.13597422543482504,0.1698302569593407,0.19896466604029972,0.22811509191332707,0.2512281343244525
175,0.1,2,128,relu,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.9407375454902649,0.24550230616401172,0.3404337465763092,0.6789602637290955,0.18078595028104721,0.2040649087160546,0.2309727048465901,0.25545225384556813,0.2800284188073607,0.3004770609119198
176,0.1,2,128,relu,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.9457922577857971,0.23479928713134673,0.1315413862466812,0.20824302732944489,0.15749617000010258,0.1937398213214995,0.21458147395065963,0.2544603156021794,0.27235814993304425,0.2889221315605933
177,0.1,2,128,tanh,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.9614242911338806,0.1980720033824354,0.0687217265367508,0.05584950000047684,0.12688604825857913,0.15310631348398276,0.18090574161121528,0.20814151720164478,0.2332008382152388,0.2557823129876442
178,0.1,2,128,tanh,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.96030592918396,0.20092249663004869,0.11332419514656067,0.06258931010961533,0.13566700260012227,0.15895916270936908,0.18422527684189527,0.20946909318809157,0.23440104220711658,0.2565033715324916
179,0.1,2,128,tanh,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.950681746006012,0.22395951340978057,0.17120429873466492,0.3119424283504486,0.16875571946728102,0.18454065025097205,0.20740802973007744,0.23340193827741068,0.2566997477883166,0.273916494533964
180,0.1,2,128,tanh,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.8956334590911865,0.32579680252458587,0.39413079619407654,0.41337352991104126,0.2999823021538812,0.31260529420912314,0.29862597227644966,0.3301469330104169,0.3568374180580865,0.3516392008813621
181,0.1,2,128,tanh,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.9575690627098083,0.2077338604097567,0.07660291343927383,0.25299033522605896,0.13059164307962576,0.15792509923253598,0.1885660584206353,0.22016394178819193,0.24619025813592943,0.26887903960706444
182,0.1,2,128,tanh,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9507749676704407,0.22374769866281985,0.11386549472808838,0.06851503998041153,0.17186120492727971,0.1887343633988754,0.20948305707813228,0.23106455262225375,0.2524023899540643,0.2724918541429902
183,0.1,2,128,tanh,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.791225254535675,0.4607922438289552,0.4040554463863373,0.568926990032196,0.44248049424194935,0.45211162949494055,0.4553740926439833,0.45587399071096213,0.481518704708003,0.47619232613240964
184,0.1,2,128,tanh,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.8363990783691406,0.40790504998501315,0.27168282866477966,0.4416581988334656,0.3812311132104944,0.39485176866834937,0.4027243844846137,0.41351153770614946,0.42252820888732934,0.4305775683203492
185,0.1,2,128,elu,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.9633532166481018,0.1930563411298346,0.04262971132993698,0.10527284443378448,0.110423151503381,0.14522241508341224,0.1731917062398691,0.20347944840754295,0.2299969027249203,0.25700346800662427
186,0.1,2,128,elu,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9676887392997742,0.1812769212131967,0.033712733536958694,0.03819193318486214,0.09199962892204272,0.12994626206244048,0.1627081528221458,0.19279225886876886,0.2201098148184029,0.24440273560855083
187,0.1,2,128,elu,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.9610617756843567,0.1990001919454339,0.4579666554927826,0.38179850578308105,0.12207378624375444,0.14292897630978232,0.1809715375248383,0.2112472030746474,0.23719451046720075,0.26200120004740707
188,0.1,2,128,elu,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.9613628387451172,0.19822960611643134,0.07926724851131439,0.09208773821592331,0.1125391462211873,0.14654455040730732,0.17933409664855696,0.21064561558335412,0.23867170937047927,0.2610324503068168
189,0.1,2,128,elu,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.9540641903877258,0.21614310347123913,0.06809772551059723,0.13609401881694794,0.14581703974381532,0.17044910432877014,0.19957509992407402,0.22684390923555148,0.2517125183081705,0.2744976136676528
190,0.1,2,128,elu,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9654085040092468,0.18756447120744194,0.040948715060949326,0.06705330312252045,0.1008744114389704,0.13633471624844498,0.16966586294722094,0.19964969782641753,0.2259158869199569,0.2502848025691688
191,0.1,2,128,elu,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.9070901870727539,0.3073950071117984,0.3112010955810547,0.458597332239151,0.2171689722325977,0.29364936633063765,0.27283834223272235,0.3498001160407378,0.319484254355091,0.36701082261316437
192,0.1,2,128,elu,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.9475350975990295,0.23099369943528889,0.1326294094324112,0.27873891592025757,0.1561226233373652,0.1815137884693964,0.21457848660570275,0.24197703943169807,0.2690397478628514,0.2930110719697829
193,0.1,3,64,relu,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.9609118103981018,0.19938315358425532,0.05385135859251022,0.054738692939281464,0.11031084606241207,0.14871512740675713,0.18123946984434997,0.2116092344225711,0.2387247624069414,0.2638752176055193
194,0.1,3,64,relu,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9638949036598206,0.1916238851502369,0.06444169580936432,0.07503674924373627,0.10827975149617655,0.14048576379042838,0.1720368654444055,0.20272742505683586,0.2305657388984826,0.254968020975667
195,0.1,3,64,relu,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.9597630500793457,0.20229167746875498,0.08476103097200394,0.12408681958913803,0.11400116533140568,0.14919142411652264,0.1843971924127124,0.21429781556435218,0.24231252463101174,0.26765990525323047
196,0.1,3,64,relu,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.9606444835662842,0.20006386698273998,0.09788219630718231,0.07565160095691681,0.11621947786492814,0.14584518140155514,0.18252831926036395,0.21293836103476912,0.23906662795349157,0.2637611069636038
197,0.1,3,64,relu,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.9544322490692139,0.215275651120548,0.1078888550400734,0.20448456704616547,0.1393501460678058,0.16523270073760374,0.19475227027371186,0.2242408987091581,0.25412236382725517,0.28028467796776546
198,0.1,3,64,relu,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9639055728912354,0.19159568443186642,0.04906827583909035,0.04355217143893242,0.10956507359151765,0.13989054642761378,0.1709069358367228,0.20424903159759472,0.23010137704292646,0.2545781310286161
199,0.1,3,64,relu,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.8567469120025635,0.38169651461722187,0.3716852366924286,0.6364731192588806,0.34551288926517804,0.35215948220604226,0.3723276466615824,0.3861421013395037,0.4084311725021004,0.41977991159612604
200,0.1,3,64,relu,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.9474074244499207,0.23127470689962606,0.15883144736289978,0.19362255930900574,0.1625443385160637,0.18838986106941816,0.217103412056878,0.24264234882523414,0.26584393582050353,0.2869481105566631
